[2026-03-18--16-46-45 INFO actix_server::builder] starting 5 workers
[2026-03-18--16-46-45 INFO actix_server::server] Tokio runtime found; starting in existing Tokio runtime
[2026-03-18--16-46-45 INFO actix_server::server] starting service: "actix-web-service-127.0.0.1:18488", workers: 5, listening on: 127.0.0.1:18488
[2026-03-18--16-46-50 INFO parity_ws] Listening for new connections on 127.0.0.1:8900.
[2026-03-18--17-24-36 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/css/b882b236833a8b2c.css HTTP/1.1" 200 24912 "http://127.0.0.1:18488/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0" 0.141629
[2026-03-18--17-24-36 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/3191-8baaa656bd7a5b91.js HTTP/1.1" 200 6972 "http://127.0.0.1:18488/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0" 0.010145
[2026-03-18--17-24-36 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/9364-dd34101838507c9f.js HTTP/1.1" 200 3147 "http://127.0.0.1:18488/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0" 0.000644
[2026-03-18--17-24-36 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/c16f53c3-d20dab724af58680.js HTTP/1.1" 200 2698 "http://127.0.0.1:18488/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0" 0.015908
[2026-03-18--17-24-36 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/4688-fe3d1cc60e0589c8.js HTTP/1.1" 200 10753 "http://127.0.0.1:18488/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0" 0.002231
[2026-03-18--17-24-36 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/4688-fe3d1cc60e0589c8.js HTTP/1.1" 200 10753 "http://127.0.0.1:18488/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0" 0.104672
[2026-03-18--17-24-36 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/app/layout-2c634b6d50f058e1.js HTTP/1.1" 200 6713 "http://127.0.0.1:18488/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0" 0.002536
[2026-03-18--17-24-36 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/4134-18351f2dad14e83e.js HTTP/1.1" 200 8465 "http://127.0.0.1:18488/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0" 0.014498
[2026-03-18--17-24-36 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/3191-8baaa656bd7a5b91.js HTTP/1.1" 200 6972 "http://127.0.0.1:18488/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0" 0.008361
[2026-03-18--17-24-36 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/5870-03e2cad4338cc722.js HTTP/1.1" 200 27741 "http://127.0.0.1:18488/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0" 0.080358
[2026-03-18--17-24-36 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/9364-dd34101838507c9f.js HTTP/1.1" 200 3147 "http://127.0.0.1:18488/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0" 0.008276
[2026-03-18--17-24-36 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/3a91511d-ad50767f2a2e62d8.js HTTP/1.1" 200 14474 "http://127.0.0.1:18488/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0" 0.058168
[2026-03-18--17-24-36 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/2604-8da7953088eba1e3.js HTTP/1.1" 200 101901 "http://127.0.0.1:18488/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0" 0.021971
[2026-03-18--17-24-36 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/1708-95ebc3a93bba3f4c.js HTTP/1.1" 200 39418 "http://127.0.0.1:18488/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0" 0.099364
[2026-03-18--17-24-36 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/app/layout-2c634b6d50f058e1.js HTTP/1.1" 200 6713 "http://127.0.0.1:18488/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0" 0.003077
[2026-03-18--17-24-36 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/app/page-98745aefd2b0f4af.js HTTP/1.1" 200 26018 "http://127.0.0.1:18488/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0" 0.005859
[2026-03-18--17-24-36 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/4134-18351f2dad14e83e.js HTTP/1.1" 200 8465 "http://127.0.0.1:18488/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0" 0.003485
[2026-03-18--17-24-36 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/app/page-98745aefd2b0f4af.js HTTP/1.1" 200 26018 "http://127.0.0.1:18488/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0" 0.008955
[2026-03-18--17-24-36 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/3a91511d-ad50767f2a2e62d8.js HTTP/1.1" 200 14474 "http://127.0.0.1:18488/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0" 0.023090
[2026-03-18--17-24-36 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/2604-8da7953088eba1e3.js HTTP/1.1" 200 101901 "http://127.0.0.1:18488/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0" 0.020215
[2026-03-18--17-24-39 INFO actix_web::middleware::logger] 127.0.0.1 "GET /config HTTP/1.1" 200 160 "http://127.0.0.1:18488/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0" 0.007294
[2026-03-18--17-24-39 INFO parity_ws::io] Accepted a new tcp connection from 127.0.0.1:51236.
[2026-03-18--17-24-39 INFO actix_web::middleware::logger] 127.0.0.1 "GET /config HTTP/1.1" 200 160 "http://127.0.0.1:18488/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0" 0.000251
[2026-03-18--17-24-39 INFO parity_ws::io] Accepted a new tcp connection from 127.0.0.1:51248.
[2026-03-18--17-24-40 INFO actix_web::middleware::logger] 127.0.0.1 "GET /favicon.ico HTTP/1.1" 200 1748 "http://127.0.0.1:18488/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0" 0.000318
[2026-03-18--17-24-40 INFO actix_web::middleware::logger] 127.0.0.1 "GET /subgraphs.txt?_rsc=3lb4g HTTP/1.1" 200 1663 "http://127.0.0.1:18488/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0" 0.001376
[2026-03-18--17-24-40 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/app/subgraphs/page-c6ba1cc5f0748823.js HTTP/1.1" 200 1436 "http://127.0.0.1:18488/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0" 0.001279
[2026-03-18--17-24-57 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/070bff88.dfcbf0eb75c98471.js HTTP/1.1" 200 23966 "http://127.0.0.1:18488/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0" 0.006564
[2026-03-18--17-24-57 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/487.2e42732faa8edcbb.js HTTP/1.1" 200 5720 "http://127.0.0.1:18488/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0" 0.009881
[2026-03-18--17-24-57 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/9303.8ae7a0263c48f102.js HTTP/1.1" 200 2330 "http://127.0.0.1:18488/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0" 0.002273
[2026-03-18--17-24-57 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/8352.fcdff9406ed72a96.js HTTP/1.1" 200 6525 "http://127.0.0.1:18488/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0" 0.013550
[2026-03-18--17-24-57 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/css/04515991b586b724.css HTTP/1.1" 200 12455 "http://127.0.0.1:18488/subgraphs" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0" 0.008690
[2026-03-18--17-24-57 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/2426.89a19e416deae673.js HTTP/1.1" 200 57027 "http://127.0.0.1:18488/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0" 0.018071
[2026-03-18--17-24-57 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/css/498c41fdbd3b3640.css HTTP/1.1" 200 11605 "http://127.0.0.1:18488/subgraphs" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0" 0.002966
[2026-03-18--17-24-57 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/8190.96388d61276f7214.js HTTP/1.1" 200 8945 "http://127.0.0.1:18488/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0" 0.007046
[2026-03-18--17-24-57 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/8128.bb0ceba7afc655fb.js HTTP/1.1" 200 4091 "http://127.0.0.1:18488/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0" 0.005169
[2026-03-18--17-24-57 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/1623.e9859b35d0adf680.js HTTP/1.1" 200 32693 "http://127.0.0.1:18488/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0" 0.013371
[2026-03-18--17-24-57 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/css/47343651ebcb0448.css HTTP/1.1" 200 669 "http://127.0.0.1:18488/subgraphs" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0" 0.001936
[2026-03-18--17-24-57 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/css/29e2305f00343443.css HTTP/1.1" 200 349771 "http://127.0.0.1:18488/subgraphs" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0" 0.022608
[2026-03-18--17-24-57 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/3875.7a778381fbae0db8.js HTTP/1.1" 200 9227 "http://127.0.0.1:18488/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0" 0.011768
[2026-03-18--17-24-57 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/5528.044fff9015623e7e.js HTTP/1.1" 200 23707 "http://127.0.0.1:18488/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0" 0.007377
[2026-03-18--17-24-57 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/6114.fa28d0dbd5288e3c.js HTTP/1.1" 200 2117 "http://127.0.0.1:18488/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0" 0.000541
[2026-03-18--17-24-57 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/4618.12f29605e793ef1b.js HTTP/1.1" 200 917649 "http://127.0.0.1:18488/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0" 0.074285
[2026-03-18--17-24-57 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/3716.4cbabb262c62ac5e.js HTTP/1.1" 200 2440 "http://127.0.0.1:18488/subgraphs" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0" 0.000416
[2026-03-18--17-24-57 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/5071.c3a644476ef15cc2.js HTTP/1.1" 200 1101 "http://127.0.0.1:18488/subgraphs" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0" 0.000658
[2026-03-18--17-24-57 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/6142.64671fe3d68589fd.js HTTP/1.1" 200 11900 "http://127.0.0.1:18488/subgraphs" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0" 0.002639
[2026-03-18--17-24-57 INFO actix_web::middleware::logger] 127.0.0.1 "POST /workspace/v1/graphql HTTP/1.1" 200 1615 "http://127.0.0.1:18488/subgraphs" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0" 0.059663
[2026-03-18--17-24-57 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/18.de23cf8a2f362865.js HTTP/1.1" 200 2619 "http://127.0.0.1:18488/subgraphs" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0" 0.000530
[2026-03-18--17-24-57 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/cb469c9f.40ea1554900bdda8.js HTTP/1.1" 200 37513 "http://127.0.0.1:18488/_next/static/chunks/18.de23cf8a2f362865.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0" 0.006414
[2026-03-18--17-24-57 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/7637.53e4abe74bcd0313.js HTTP/1.1" 200 2586 "http://127.0.0.1:18488/subgraphs" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0" 0.000791
[2026-03-18--17-24-57 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/1623.e9859b35d0adf680.js HTTP/1.1" 200 32693 "http://127.0.0.1:18488/_next/static/chunks/18.de23cf8a2f362865.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0" 0.004452
[2026-03-18--17-24-57 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/1623.e9859b35d0adf680.js HTTP/1.1" 200 32693 "http://127.0.0.1:18488/_next/static/chunks/7637.53e4abe74bcd0313.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0" 0.004170
[2026-03-18--17-24-58 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/4990.271992de00c22b85.js HTTP/1.1" 200 60012 "http://127.0.0.1:18488/_next/static/chunks/18.de23cf8a2f362865.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0" 0.005579
[2026-03-18--17-24-58 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/4990.271992de00c22b85.js HTTP/1.1" 200 60012 "http://127.0.0.1:18488/_next/static/chunks/7637.53e4abe74bcd0313.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0" 0.005071
[2026-03-18--17-24-58 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/5387.2ecb57e8a3ef981c.js HTTP/1.1" 200 2725 "http://127.0.0.1:18488/subgraphs" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0" 0.000502
[2026-03-18--17-24-58 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/1623.e9859b35d0adf680.js HTTP/1.1" 200 32693 "http://127.0.0.1:18488/_next/static/chunks/5387.2ecb57e8a3ef981c.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0" 0.003605
[2026-03-18--17-24-58 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/4990.271992de00c22b85.js HTTP/1.1" 200 60012 "http://127.0.0.1:18488/_next/static/chunks/5387.2ecb57e8a3ef981c.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0" 0.007165
